crt.sh  Identity Search               Group by Issuer

Criteria	Type: Identity    Match: ILIKE    Search: 'illinois.edu'

Sorry, your search results have been truncated.
It is not currently possible to sort and paginate large result sets efficiently, so only a random subset is shown below.
Please retry your search with expired certificates excluded.
Certificates	
crt.sh ID	 Logged At  ⇧	Not Before	Not After	Common Name	Matching Identities	Issuer Name
100044233	2017-03-07	2017-03-07	2017-06-05	www.cni.bioen.illinois.edu	www.cni.bioen.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
99909580	2017-03-07	2017-03-07	2017-06-05	drupal-dev-2.netmath.illinois.edu	drupal-dev-2.netmath.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
99897157	2017-03-07	2017-03-07	2017-06-05	drupal-dev-1.netmath.illinois.edu	drupal-dev-1.netmath.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
98094764	2017-03-01	2017-03-01	2017-05-30	ggrg.ae.illinois.edu	ggrg.ae.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
97777274	2017-02-28	2017-02-28	2017-05-29	dxl.ncsa.illinois.edu	dxl.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
96431881	2017-02-24	2017-02-24	2017-05-25	minrva-dev.library.illinois.edu	minrva-dev.library.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
96424462	2017-02-24	2017-02-24	2017-05-25	dunatis.library.illinois.edu	dunatis.library.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
95711442	2017-02-23	2017-02-23	2017-05-24	tls.automattic.com	iflex.illinois.edu
theautismprogram.illinois.edu
www.iflex.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
94803637	2017-02-20	2017-02-20	2017-05-21	incore-build.ncsa.illinois.edu	incore-build.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
94407500	2017-02-18	2017-02-18	2017-05-19	societyofwomenengineers.illinois.edu	societyofwomenengineers.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
94396997	2017-02-18	2017-02-18	2017-05-19	www.societyofwomenengineers.illinois.edu	www.societyofwomenengineers.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
92168210	2017-02-14	2017-02-14	2017-05-15	www.edge.engineering.illinois.edu	www.edge.engineering.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
91149414	2017-02-12	2017-02-10	2017-05-11	spatialtest.web.engr.illinois.edu	spatialtest.web.engr.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
90165347	2017-02-11	2017-02-11	2017-05-12	www.raamac.cee.illinois.edu	www.raamac.cee.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
90165089	2017-02-11	2017-02-11	2017-05-12	raamac.cee.illinois.edu	raamac.cee.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
90143216	2017-02-11	2017-02-09	2017-05-10	ieee.illinois.edu	ieee.illinois.edu
www.ieee.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
90143215	2017-02-11	2017-02-09	2017-05-10	jontalle.web.engr.illinois.edu	jontalle.web.engr.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
90143211	2017-02-11	2017-02-09	2017-05-10	seclabweb.web.engr.illinois.edu	seclab.cs.illinois.edu
seclab.illinois.edu
seclab.web.cs.illinois.edu
seclabweb.web.engr.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
90143209	2017-02-11	2017-02-09	2017-05-10	www.csar.illinois.edu	www.csar.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
90143208	2017-02-11	2017-02-09	2017-05-10	auditorymodels.web.engr.illinois.edu	auditorymodels.web.engr.illinois.edu
jontallen.ece.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
90143207	2017-02-11	2017-02-09	2017-05-10	gem4-2011.mechse.illinois.edu	gem4-2011.mechse.illinois.edu	C=US, ST=TX, L=Houston, O="cPanel, Inc.", CN="cPanel, Inc. Certification Authority"
89178742	2017-02-10	2017-02-10	2017-05-11	www.sinfonia.illinois.edu	www.sinfonia.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
88751096	2017-02-10	2017-02-10	2017-05-11	tiker.net	andreask.cs.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
88401495	2017-02-09	2017-02-09	2017-05-10	www.foodforthought.illinois.edu	www.foodforthought.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
88137850	2017-02-09	2017-02-09	2017-05-10	lis590.ncsa.illinois.edu	lis590.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
85575129	2017-02-06	2017-02-06	2017-05-07	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
85104699	2017-02-06	2017-02-06	2017-05-07	vm156.roger.ncsa.illinois.edu	vm156.roger.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
83330391	2017-02-01	2017-02-01	2017-05-02	vm140.roger.ncsa.illinois.edu	vm140.roger.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
83285443	2017-02-01	2017-02-01	2017-05-02	pilot.baseline.atlas.illinois.edu	pilot.baseline.atlas.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
83240084	2017-02-01	2017-02-01	2017-05-02	law-webtest.law.illinois.edu	law-webtest.law.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
83191247	2017-02-01	2017-02-01	2017-05-02	test.baseline.atlas.illinois.edu	test.baseline.atlas.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
82274412	2017-01-30	2017-01-30	2017-04-30	dev.baseline.atlas.illinois.edu	dev.baseline.atlas.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
82255522	2017-01-30	2017-01-30	2017-04-30	test.religion.illinois.edu	test.religion.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
82240489	2017-01-30	2017-01-30	2017-04-30	dev.religion.illinois.edu	dev.religion.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
81727525	2017-01-29	2017-01-29	2017-04-29	test.anthro.illinois.edu	test.anthro.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
81416373	2017-01-28	2017-01-28	2017-04-28	dev.anthro.illinois.edu	dev.anthro.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
81416363	2017-01-28	2017-01-28	2017-04-28	atlas-baseline.atlas.illinois.edu	atlas-baseline.atlas.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
78968739	2017-01-20	2017-01-20	2017-04-20	religion.illinois.edu	pilot.religion.illinois.edu
religion.illinois.edu
www.religion.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
78955564	2017-01-20	2017-01-20	2017-04-20	anthro.illinois.edu	anthro.illinois.edu
pilot.anthro.illinois.edu
www.anthro.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
78588620	2017-01-19	2017-01-19	2017-04-19	societyofwomenengineers.illinois.edu	societyofwomenengineers.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
78578378	2017-01-19	2017-01-19	2017-04-19	www.societyofwomenengineers.illinois.edu	www.societyofwomenengineers.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
78132245	2017-01-17	2017-01-17	2017-04-17	seclab-minneapolis.cs.illinois.edu	seclab-minneapolis.cs.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
77102582	2017-01-13	2017-01-13	2017-04-13	pilot.history.illinois.edu	pilot.history.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
77101636	2017-01-13	2017-01-13	2017-04-13	test.history.illinois.edu	test.history.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
77100246	2017-01-13	2017-01-13	2017-04-13	dev.history.illinois.edu	dev.history.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
76328959	2017-01-11	2017-01-11	2017-04-11	dev.chemistry.illinois.edu	dev.chemistry.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
76328220	2017-01-11	2017-01-11	2017-04-11	pilot.chemistry.illinois.edu	pilot.chemistry.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
76109978	2017-01-10	2017-01-10	2017-04-10	pilot.anthro.illinois.edu	pilot.anthro.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
76073410	2017-01-10	2017-01-10	2017-04-10	www.csteps.illinois.edu	www.csteps.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
75885554	2017-01-10	2017-01-10	2017-04-10	pilot.religion.illinois.edu	pilot.religion.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
75885526	2017-01-10	2017-01-10	2017-04-10	pilot.pol.illinois.edu	pilot.pol.illinois.edu
prod.pol.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
75240296	2017-01-09	2017-01-09	2017-04-09	test.pol.illinois.edu	test.pol.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
75225994	2017-01-09	2017-01-09	2017-04-09	dev.pol.illinois.edu	dev.pol.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
73476751	2017-01-06	2017-01-06	2017-04-06	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
72901815	2017-01-04	2017-01-04	2017-04-04	wiki.cigi.illinois.edu	wiki.cigi.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
70376910	2016-12-24	2016-12-14	2017-12-14	proxy2.library.illinois.edu	*.proxy2.library.illinois.edu
proxy2.library.illinois.edu	C=US, ST=MI, L=Ann Arbor, O=Internet2, OU=InCommon, CN=InCommon RSA Server CA
69937650	2016-12-22	2016-12-22	2017-03-22	maestro.cs.illinois.edu	maestro.cs.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
69738811	2016-12-22	2016-12-22	2017-03-22	tls.automattic.com	iflex.illinois.edu
theautismprogram.illinois.edu
www.iflex.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
68854946	2016-12-19	2016-12-19	2017-03-19	www.certified.housing.illinois.edu	certified.housing.illinois.edu
www.certified.housing.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
68708853	2016-12-19	2016-12-19	2017-03-19	incore-build.ncsa.illinois.edu	incore-build.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
68250617	2016-12-16	2016-12-16	2017-03-16	srv-szuta.math.illinois.edu	srv-szuta.math.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
67898980	2016-12-15	2016-12-15	2017-03-15	www.summerscholars.engineering.illinois.edu	www.summerscholars.engineering.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
67896186	2016-12-15	2016-12-15	2017-03-15	www.summerscholars.engineering.illinois.edu	www.summerscholars.engineering.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
67859475	2016-12-15	2016-12-15	2017-03-15	www.edge.engineering.illinois.edu	www.edge.engineering.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
67859375	2016-12-15	2016-12-15	2017-03-15	www.edge.engineering.illinois.edu	www.edge.engineering.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
67704494	2016-12-15	2016-12-12	2017-12-12	gwdev8.cigi.illinois.edu	gwdev8.cigi.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon IGTF Server CA
65806619	2016-12-12	2016-12-12	2017-03-12	www.sinfonia.illinois.edu	www.sinfonia.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
65675599	2016-12-12	2016-12-12	2017-03-12	www.raamac.cee.illinois.edu	www.raamac.cee.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
65675734	2016-12-12	2016-12-12	2017-03-12	raamac.cee.illinois.edu	raamac.cee.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
65344181	2016-12-12	2016-12-12	2017-03-12	tiker.net	andreask.cs.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
59486837	2016-12-07	2016-12-07	2017-03-07	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
57342217	2016-12-01	2016-12-01	2017-03-01	test.religion.illinois.edu	test.religion.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
57310525	2016-12-01	2016-12-01	2017-03-01	dev.religion.illinois.edu	dev.religion.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
57200491	2016-12-01	2016-12-01	2017-03-01	dxl.ncsa.illinois.edu	dxl.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
56539347	2016-11-30	2016-11-30	2017-02-28	test.anthro.illinois.edu	test.anthro.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
56329828	2016-11-29	2016-11-29	2017-02-27	atlas-baseline.atlas.illinois.edu	atlas-baseline.atlas.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
56329530	2016-11-29	2016-11-29	2017-02-27	dev.anthro.illinois.edu	dev.anthro.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
54321904	2016-11-22	2016-07-21	2017-07-21	resnmp-temp.cites.illinois.edu	resnmp-temp.cites.illinois.edu	C=US, ST=MI, L=Ann Arbor, O=Internet2, OU=InCommon, CN=InCommon RSA Server CA
54222494	2016-11-21	2016-11-21	2017-02-19	ttat-r805-2.iti.illinois.edu	ttat-r805-2.iti.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
52015861	2016-11-15	2013-12-06	2017-02-08	cluster2.technolutions.net	enroll.illinois.edu	C=US, O=DigiCert Inc, CN=DigiCert SHA2 Secure Server CA
51839383	2016-11-14	2016-11-14	2017-02-12	knowdev.cse.illinois.edu	knowdev.cse.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
51737917	2016-11-13	2016-11-13	2017-02-11	knowdev.cse.illinois.edu	knowdev.cse.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
51733876	2016-11-13	2016-11-13	2017-02-11	knowdev.cse.illinois.edu	knowdev.cse.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
51590301	2016-11-13	2016-11-13	2017-02-11	knowdev.cse.illinois.edu	knowdev.cse.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
51584091	2016-11-13	2016-11-13	2017-02-11	knowdev.cse.illinois.edu	knowdev.cse.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
51438296	2016-11-12	2016-11-12	2017-02-10	knowdev.cse.illinois.edu	knowdev.cse.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
49216772	2016-11-01	2016-11-01	2017-01-30	law-webtest.law.illinois.edu	law-webtest.law.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
49216770	2016-11-01	2016-11-01	2017-01-30	law-webtest.law.illinois.edu	law-webtest.law.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
49037806	2016-10-31	2016-10-31	2017-11-30	give.illinois.edu	give.illinois.edu	C=US, O=GeoTrust Inc., OU=Domain Validated SSL, CN=GeoTrust DV SSL CA - G3
48407009	2016-10-27	2016-10-24	2017-10-24	give.illinois.edu	give.illinois.edu
www.give.illinois.edu	C=US, ST=Arizona, L=Scottsdale, O="Starfield Technologies, Inc.", OU=http://certs.starfieldtech.com/repository/, CN=Starfield Secure Certificate Authority - G2
48053552	2016-10-24	2016-10-24	2017-01-22	law-web85test.law.illinois.edu	law-web85test.law.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
47505663	2016-10-21	2016-10-21	2017-01-19	tls.automattic.com	iflex.illinois.edu
theautismprogram.illinois.edu
www.iflex.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
46887121	2016-10-18	2016-10-18	2017-01-16	www.raamac.cee.illinois.edu	www.raamac.cee.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
46887118	2016-10-18	2016-10-18	2017-01-16	raamac.cee.illinois.edu	raamac.cee.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
45634213	2016-10-17	2016-10-17	2017-01-15	incore-build.ncsa.illinois.edu	incore-build.ncsa.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
43225726	2016-10-13	2016-10-13	2017-01-11	maestro.cs.illinois.edu	maestro.cs.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
42874255	2016-10-12	2016-10-12	2017-01-10	tiker.net	andreask.cs.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
42468158	2016-10-11	2014-12-11	2017-12-10	munki.admin.illinois.edu	ips-x.ips.illinois.edu
munki.admin.illinois.edu	C=US, ST=MI, L=Ann Arbor, O=Internet2, OU=InCommon, CN=InCommon RSA Server CA
42113638	2016-10-11	2016-10-11	2017-01-09	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
41789330	2016-10-11	2016-10-11	2017-01-09	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
41731154	2016-10-11	2016-10-10	2017-01-08	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
41670407	2016-10-10	2016-10-10	2017-01-08	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
41610817	2016-10-10	2016-10-10	2017-01-08	bretl.csl.illinois.edu	bretl.csl.illinois.edu	C=US, O=Let's Encrypt, CN=Let's Encrypt Authority X3
39915283	2016-10-02	2013-03-06	2014-03-06	ats-apple-mdm.ics.illinois.edu	ats-apple-mdm.ics.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39918138	2016-10-02	2013-03-01	2016-02-29	webcms-test.cites.illinois.edu	cio-test.cites.illinois.edu
copyright-test.cites.illinois.edu
intranet-test.cites.illinois.edu
itaccessibility-test.cites.illinois.edu
security-test.cites.illinois.edu
services-test.cites.illinois.edu
webcms-test.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39837930	2016-10-02	2013-02-02	2016-02-02	box-signup-dev.cites.illinois.edu	box-signup-dev.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39891756	2016-10-02	2013-01-25	2016-01-25	ee-dev.will.illinois.edu	ee-dev.will.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39831745	2016-10-02	2013-02-19	2016-02-19	ede.cites.illinois.edu	ede.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39902332	2016-10-02	2013-02-11	2016-02-11	emergency.illinois.edu	emergency.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39899806	2016-10-02	2013-02-12	2016-02-12	lens-api-test.cites.illinois.edu	lens-api-test.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39888643	2016-10-02	2013-01-17	2016-01-17	test.dmi.illinois.edu	test.dmi.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39861782	2016-10-02	2013-01-04	2016-01-04	ee-stage.will.illinois.edu	ee-stage.will.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39775913	2016-10-02	2012-11-16	2015-11-16	idmail-test.cites.illinois.edu	idmail-test.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39850758	2016-10-02	2013-01-14	2016-01-11	webcms1.cites.illinois.edu	copyright.illinois.edu
intranet.cites.illinois.edu
itaccess.cites.illinois.edu
itaccessibility.illinois.edu
security.illinois.edu
services.cites.illinois.edu
webcms1.cites.illinois.edu
www.cio.illinois.edu
www.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39758039	2016-10-02	2013-02-12	2016-02-12	webtest.parking.illinois.edu	webtest.parking.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39781351	2016-10-02	2012-11-28	2015-11-28	space-test.housing.illinois.edu	space-test.housing.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39738620	2016-10-02	2012-11-28	2015-11-28	cee-neesmrit3.cee.illinois.edu	cee-neesmrit3.cee.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39794973	2016-10-02	2013-01-08	2016-01-08	console-test.cites.illinois.edu	console-test.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39757871	2016-10-02	2013-02-01	2014-02-01	netstorage.fsi.illinois.edu	netstorage.fsi.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39756561	2016-10-02	2013-01-31	2016-01-31	fssc11.fssc.illinois.edu	fssc11.fssc.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39712240	2016-10-02	2013-02-02	2016-02-02	box-signup-test.cites.illinois.edu	box-signup-test.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39734455	2016-10-02	2012-11-16	2015-11-16	idmail-dev.cites.illinois.edu	idmail-dev.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39607780	2016-10-02	2013-01-08	2016-01-08	console-dev.cites.illinois.edu	console-dev.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39594729	2016-10-02	2012-11-16	2015-11-16	idmail.cites.illinois.edu	idmail.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39586078	2016-10-02	2012-10-02	2015-10-02	broadcast-test.illinois.edu	broadcast-test.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39574695	2016-10-02	2012-11-19	2013-10-18	blogs.cites.illinois.edu	badges.illinois.edu
blogs.cites.illinois.edu
ilearn.ics.illinois.edu
www.badges.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39568244	2016-10-02	2012-08-23	2015-08-23	lens-api-dev.cites.illinois.edu	lens-api-dev.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39565161	2016-10-02	2012-12-17	2015-12-17	netflow-tor.cites.illinois.edu	netflow-tor.cites.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39551110	2016-10-02	2012-04-28	2013-04-28	tihost.couns.illinois.edu	tihost.couns.illinois.edu	C=US, O=Internet2, OU=InCommon, CN=InCommon Server CA
39539266	2016-10-02	2012-09-25	2014-06-22	my.engr.illinois.edu	conferences.ece.illinois.edu
cts-prtl-prod.ad.uillinois.edu
cts-prtl-prod.engr.illinois.edu
